gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
2459164835																										234024										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234024				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				ab7fa56a-db30-4a9a-8272-7d9b92de7522	UCSC100002781	2448	Randall Morgan									PRESENT						5399													1995-04-18T00:00:00		108		1995	4	18	18-Apr-95	goldfield area														US	California	Merced		Merced Ranch, section 26																																																		34264		7930596						Trifolium variegatum Nutt.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		variegatum		SPECIES				DOUBTFUL			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.492Z								StillImage	false	false	7930596	7930596	6	7707728	220	1370	5386	2973363		7930596	Trifolium variegatum	Trifolium	Trifolium variegatum Nutt.	Trifolium variegatum		DWC_ARCHIVE	2020-10-07T11:44:34.492Z	2020-10-06T16:35:37.015Z	false											
2459165187																										234023										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234023				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				c1b7d0a2-5269-4701-8634-13981bbc162e	UCSC100002765	2457b	Randall Morgan									PRESENT						5398	abunant, same variation on leaf markings, most unmarked												1995-05-02T00:00:00		122		1995	5	2	2-May-95	in swale														US	California	Santa Clara		Gilroy, Mesa Road								36.976665	-121.565829									930			Chico S.U. (no. 11)		GeoLocate (copied from UCSC6932)																											34264		7930596						Trifolium variegatum Nutt.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		variegatum		SPECIES				DOUBTFUL			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.492Z							GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID	StillImage	true	false	7930596	7930596	6	7707728	220	1370	5386	2973363		7930596	Trifolium variegatum	Trifolium	Trifolium variegatum Nutt.	Trifolium variegatum		DWC_ARCHIVE	2020-10-07T11:44:34.492Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.43_1	Santa Clara		
2459168034																										236683										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236683				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				c2f0ed23-d5a0-41f4-9081-6baca3090219		5529	Randall Morgan									PRESENT						8441	Common, 3rd record for Californiaand North America, 1st from San Mateo County. All dry.												2013-05-24T00:00:00		144		2013	5	24	24-May-13															US	California	San Mateo		About 100 feet up the trail from parking area, Bean Hollow State Beach																																																		34246		5359099						Trifolium suffocatum L.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		suffocatum		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.492Z									false	false	5359099	5359099	6	7707728	220	1370	5386	2973363		5359099	Trifolium suffocatum	Trifolium	Trifolium suffocatum L.	Trifolium suffocatum		DWC_ARCHIVE	2020-10-07T11:44:34.492Z	2020-10-06T16:35:37.015Z	false											
2459169777																										236686										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236686				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				b96745aa-8be1-4320-a7c6-b4235c1f499b	UCSC100005125	5532	Randall Morgan									PRESENT						8444	Small colony on high hill. Pieces from 4 plants, includes largest and smallest inflorescence.												2013-05-26T00:00:00		146		2013	5	26	26-May-13															US	California	Santa Cruz		About 1 mile due north of Soda Lake																																																		130102		4036876						Eriogonum nudum var. auriculatum (Benth.) J.P.Tracy ex Jeps.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Caryophyllanae|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum nudum	Plantae	Tracheophyta	Magnoliopsida	Caryophyllales	Polygonaceae	Eriogonum		nudum	auriculatum	VARIETY	var.			ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.492Z								StillImage	false	false	4036876	4036876	6	7707728	220	422	2416	8381158		2889434	Eriogonum nudum	Eriogonum	Eriogonum nudum var. auriculatum (Benth.) J.P.Tracy ex Jeps.	Eriogonum nudum var. auriculatum		DWC_ARCHIVE	2020-10-07T11:44:34.492Z	2020-10-06T16:35:37.015Z	false											
2459164356																										234015										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234015				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				58fc5691-ea5f-4e23-a6e1-4a0fca7955a2		4441	Randall Morgan									PRESENT						5390													2005-05-27T00:00:00		147		2005	5	27	27-May-05															US	California	Santa Cruz		Aptos, Near head of Valencia Creek								37.0197	-121.8635									1169			UCSanta Cruz C		GoogleMaps via BerkeleyMapper (copied from UCSC5032)																											68962		2913169						Galium parisiense L.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Gentianales|Rubiaceae|Galium	Plantae	Tracheophyta	Magnoliopsida	Gentianales	Rubiaceae	Galium		parisiense		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z							GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2913169	2913169	6	7707728	220	412	8798	2913027		2913169	Galium parisiense	Galium	Galium parisiense L.	Galium parisiense		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz		
2459166206																										236684										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236684				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				2c60c59d-f3bc-4b0b-97f2-ad80b92d7223		5535	Randall Morgan									PRESENT						8442	Already in mid "autumn foliage."												2013-05-26T00:00:00		146		2013	5	26	26-May-13															US	California	Santa Cruz		Star Creek Ranch, hills north of (about 1 mile inland of) Soda Lake																																																		29911		2986175						Ribes californicum Hook. & Arn.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Myrothamnanae|Saxifragales|Grossulariaceae|Ribes	Plantae	Tracheophyta	Magnoliopsida	Saxifragales	Grossulariaceae	Ribes		californicum		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z									false	false	2986175	2986175	6	7707728	220	7219248	2403	2986095		2986175	Ribes californicum	Ribes	Ribes californicum Hook. & Arn.	Ribes californicum		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459165542																										235354										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=235354				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				1f36a677-03f7-4aa0-a051-c948c0bb4799		3107	Randall Morgan									PRESENT						6895													1998-04-14T00:00:00		104		1998	4	14	14-Apr-98															US	California	Santa Cruz		Capitola, Field E of Soquel Ck, just S of Hwy 1 and W of Bay Ave.								36.9823	-121.9579									81			UCSanta Cruz C		GoogleMaps via BerkeleyMapper (copied from UCSC6342)																											103588		2729791						Carex harfordii Mackenzie							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Cyperaceae|Carex	Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Carex		harfordii		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z							GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2729791	2729791	6	7707728	196	1369	7708	2721893		2729791	Carex harfordii	Carex	Carex harfordii Mackenzie	Carex harfordii		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz		
2459166207																										234014										CC_BY_NC_4_0			2017-07-06T14:30:01Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234014				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				0eafc318-527e-4401-a4c7-94689df3bc9b	UCSC100001845	2553	Randall Morgan									PRESENT						5389	flowers white												1995-05-09T00:00:00		129		1995	5	9	9-May-95															US	California	Santa Clara		Middle Ridge, San Felipe Ranch, at Henry Coe State Park fence line																																													R. Morgan	2017-05-18T00:00:00				34019		5358882						Trifolium amplectens Torr. & A.Gray							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		amplectens		SPECIES				SYNONYM			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z								StillImage	false	false	5358884	5358882	6	7707728	220	1370	5386	2973363		5358858	Trifolium depauperatum	Trifolium	Trifolium depauperatum var. amplectens (Torr. & A.Gray) S.Watson	Trifolium amplectens		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459167082																										235346										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=235346				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				26d43a82-6984-4136-abf8-c9c35c586947		s.n.	Randall Morgan									PRESENT		UCSC				6887	(mid-county form)												1976-11-20T00:00:00		325		1976	11	20	20-Nov-76	Isolated large plant in tall grass at foot of slope; stems nearly erect, long; foliage nearly green, multi-branched from base.														US	California	Santa Cruz		Soquel, O																																																		203075		3118138						Corethrogyne filaginifolia Nutt.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Corethrogyne	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Corethrogyne		filaginifolia		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z									false	false	3118138	3118138	6	7707728	220	414	3065	7521119		3118138	Corethrogyne filaginifolia	Corethrogyne	Corethrogyne filaginifolia Nutt.	Corethrogyne filaginifolia		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459166629																										236676										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236676				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				83fe9091-3914-4c7c-ae08-e27a3e9acfc6		4	Mark Vande Pol									PRESENT						8434	On a ridge in oak understory. Common. With Stipa leida, Carex globosa, Anisocarpus madioides.												2015-03-31T00:00:00		90		2015	3	31	31-Mar-15															US	California	Santa Cruz		Wildergarten, 25150 Mountain Charlie Road, Santa Cruz Mountains		354 m						37.1083	-121.9912												Google Earth																													108265		2700983						Luzula comosa var. laxa Buch.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Juncaceae|Luzula|Luzula comosa	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Luzula		comosa	laxa	VARIETY	var.			SYNONYM			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z	354.0								true	false	4203649	2700983	6	7707728	196	1369	5353	2700604		2700983	Luzula comosa	Luzula	Luzula comosa E.Mey.	Luzula comosa var. laxa		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz		
2459167874																										235345										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=235345				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				2d9bd516-1c18-487c-a5f3-c4bc30f220f6		s.n.	Randall Morgan									PRESENT		Santa CruzCounty				6886	(mid-county prostrate form)												1976-11-20T00:00:00		325		1976	11	20	20-Nov-76	From large colony on E-facing grazed slope, growing with Holocarpha, Perideria, Carex brevicaulis, etc; only one green (non-tomentose) pl; bud stage to early bloom.														US	California	Santa Cruz		Soquel, O																																																		203075		3118138						Corethrogyne filaginifolia Nutt.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Asteranae|Asterales|Asteraceae|Corethrogyne	Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Corethrogyne		filaginifolia		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z									false	false	3118138	3118138	6	7707728	220	414	3065	7521119		3118138	Corethrogyne filaginifolia	Corethrogyne	Corethrogyne filaginifolia Nutt.	Corethrogyne filaginifolia		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459168582																										236678										CC_BY_NC_4_0			2017-01-12T14:33:42Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236678				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				af6a5852-b606-4175-8309-686a70a85086	UCSC100002716	2917a	Randall Morgan									PRESENT						8436	Dense colonies on blue clay road banks. Flowers pink or cream, most soon becoming reddish. Leaves unmarked or usually with whitish bar. 1 being pollinated by Osmia.												1996-05-04T00:00:00		125		1996	5	4	4-May-96															US	California	Monterey		1-2 miles below Parkfield Grade summit																																																				2973363						Trifolium L.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium				GENUS				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z							TAXON_MATCH_HIGHERRANK	StillImage	false	false	2973363	2973363	6	7707728	220	1370	5386	2973363				Trifolium	Trifolium L.	Trifolium ultramaficum		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459164377																										234016										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234016				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				b8b05042-cc73-4915-9691-601d96b4d8b1	UCSC100000010		Randall Morgan						fruit present			PRESENT						5391	Thelypodium lasiophyllum var. inalienum																			1985															US	California	Santa Cruz		Bluff above Bonny Doon Beach								37.00023	-122.18221									340			UCSanta Cruz C		GoogleMaps via BerkeleyMapper																						Dylan M. Neubauer	2018-12-06T00:00:00	TJM2			45524		3041998						Caulanthus lasiophyllus var. inalienus (B.L.Rob.) Payson							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Brassicales|Brassicaceae|Caulanthus|Caulanthus lasiophyllus	Plantae	Tracheophyta	Magnoliopsida	Brassicales	Brassicaceae	Caulanthus		lasiophyllus	inalienus	VARIETY	var.			SYNONYM			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.494Z							RECORDED_DATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID	StillImage	true	false	3042009	3041998	6	7707728	220	7225535	3112	3041995		3041998	Caulanthus lasiophyllus	Caulanthus	Caulanthus lasiophyllus Payson	Caulanthus lasiophyllus var. inalienus		DWC_ARCHIVE	2020-10-07T11:44:34.494Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz		
2459165090																										234017										CC_BY_NC_4_0			2017-09-28T14:39:24Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=234017				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				1cc8b795-156b-49bf-ae0e-f38a48f2896c	UCSC100002705	2435	Randall Morgan									PRESENT						5392	Flowers purple with white tip. Leaves green or with pale "V" halfway up												1995-04-19T00:00:00		109		1995	4	19	19-Apr-95															US	California	Merced		Cunningham Ranch																																													R. Morgan					34259		5358864						Trifolium truncatum (Greene) Greene							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		truncatum		SPECIES				SYNONYM			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.494Z								StillImage	false	false	5358865	5358864	6	7707728	220	1370	5386	2973363		5358858	Trifolium depauperatum	Trifolium	Trifolium depauperatum var. stenophyllum McDermott	Trifolium truncatum		DWC_ARCHIVE	2020-10-07T11:44:34.494Z	2020-10-06T16:35:37.015Z	false											
2459165253																										235348										CC_BY_NC_4_0			2016-05-20T19:58:37Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=235348				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				83b30354-d40c-46a0-8f9a-c9f3072e61b1		1251	Randall Morgan									PRESENT						6889													1988-06-17T00:00:00		169		1988	6	17	17-Jun-88	Typical form (although bract to 44 cm long) growing with robust paniculate form (#1252).														US	California	Santa Cruz		Soquel, Porter Gulch below Soquel Dr								36.98884	-121.92936									143			UCSanta Cruz C		GoogleMaps via BerkeleyMapper																											104825		2701529						Juncus patens E.Mey.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Lilianae|Poales|Juncaceae|Juncus	Plantae	Tracheophyta	Liliopsida	Poales	Juncaceae	Juncus		patens		SPECIES				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z							GEODETIC_DATUM_ASSUMED_WGS84;GEODETIC_DATUM_INVALID		true	false	2701529	2701529	6	7707728	196	1369	5353	2701072		2701529	Juncus patens	Juncus	Juncus patens E.Mey.	Juncus patens		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false				USA	United States	USA.5_1	California	USA.5.44_1	Santa Cruz		
2459167846																										236677										CC_BY_NC_4_0			2017-07-06T14:06:02Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236677				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				2e11a873-1fbc-4fa2-bbbf-d62b4ff4171f	UCSC100001833	2595	Randall Morgan									PRESENT						8435	Flowers always whitish. With T. truncatum and T. depauperatum, etc.												1998-03-26T00:00:00		85		1998	3	26	26-Mar-98															US	California	Fresno		Little Panoche Road, west of Interstate 5																																													R. Morgan	2017-05-18T00:00:00				34019		5358882						Trifolium amplectens Torr. & A.Gray							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales|Fabaceae|Trifolium	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium		amplectens		SPECIES				SYNONYM			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z								StillImage	false	false	5358884	5358882	6	7707728	220	1370	5386	2973363		5358858	Trifolium depauperatum	Trifolium	Trifolium depauperatum var. amplectens (Torr. & A.Gray) S.Watson	Trifolium amplectens		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
2459167540																										236679										CC_BY_NC_4_0			2017-01-12T14:34:14Z		Kenneth S. Norris Center for Natural History	https://cch2.org/portal/collections/individual/index.php?occid=236679				http://creativecommons.org/licenses/by-nc/4.0/											3818da9e-b6a4-11e8-b408-001a64db2964		UCSC		UCSC - Kenneth S. Norris Center for Natural History, University of California Santa Cruz, Herbarium		PRESERVED_SPECIMEN				0078d786-5886-434d-a39f-fee113d6b82a	UCSC100002718	2916a	Randall Morgan									PRESENT						8437	Large colonies on bluish seep clay banks. Flowers soon pink then reddish distally. Leaves unmarked or with whitish bars.												1996-05-04T00:00:00		125		1996	5	4	4-May-96															US	California	Fresno		6+ miles up Parkfield Grade from Highway 198																																																				2973363						Trifolium L.							Viridiplantae|Organism|Plantae|Streptophyta|Embryophyta|Tracheophyta|Spermatophytina|Magnoliopsida|Rosanae|Fabales	Plantae	Tracheophyta	Magnoliopsida	Fabales	Fabaceae	Trifolium				GENUS				ACCEPTED			7a0fb075-53c5-470b-a1c9-579bb3147ddf	US	2020-10-07T11:44:34.493Z							TAXON_MATCH_HIGHERRANK	StillImage	false	false	2973363	2973363	6	7707728	220	1370	5386	2973363				Trifolium	Trifolium L.	Trifolium ultramaficum		DWC_ARCHIVE	2020-10-07T11:44:34.493Z	2020-10-06T16:35:37.015Z	false											
